DCS.SG,2,14,10.18,38.758,1.0,12.0,1.0,31.0,7.76,38.475,7.76,38.758,7.76,38.475,7.76,38.754,0.0,2500.0,1.0,214.0,1.0,38.0,9.963999999999999,38.6368,9.963999999999999,38.1062,9.963999999999999,38.507000000000005,10.817333333333332,37.94856666666667,10.814333333333334,37.537699999999994,10.817333333333332,37.76626666666665
OMC,2,3,18.37504,109.349998,1.0,12.0,1.0,31.0,16.62496,107.870003,17.0,109.349998,16.12496,106.5,16.5,107.870003,0.0,6.25176E7,1.0,214.0,1.0,38.0,17.675008,107.63200060000001,16.674976,106.006001,17.2,106.5900012,19.48750666666667,105.33766656666667,18.970823999999997,104.02033306666665,19.283330666666664,104.69999976666665
DEC.PA,2,11,8.386,41.0,1.0,12.0,1.0,31.0,6.0,40.95,6.2,41.0,5.2,38.625,6.2,38.93,0.0,3479700.0,1.0,214.0,1.0,38.0,7.994,39.522000000000006,6.978,38.352999999999994,7.644,38.65,8.850666666666665,38.36183333333334,8.277000000000001,37.68333333333333,8.588,37.9945
CNET,2,17,0.42,7.0,1.0,12.0,1.0,31.0,0.38,6.49,0.41,7.0,0.33,5.75,0.37,7.0,0.0,3.75556E7,1.0,214.0,1.0,38.0,0.418,6.470000000000001,0.364,5.488000000000001,0.38,6.18,0.5166666666666666,5.550000000000001,0.45066666666666677,4.975666666666668,0.47266666666666673,5.334333333333334
FUEL,2,2,6.0,71.889999,1.0,12.0,1.0,31.0,5.42,71.5,5.65,71.889999,5.15,64.400002,5.5,66.889999,53400.0,9033700.0,1.0,214.0,1.0,38.0,5.912,68.919998,5.456,62.356000599999994,5.660000000000001,65.22000039999999,6.535666666666668,62.60433303333333,6.175833333333332,58.749999666666675,6.308333333333333,60.83566706666668
NMED,2,7,0.035,1.57,1.0,12.0,1.0,31.0,0.03,1.605,0.03,1.62,0.03,1.47,0.03,1.56,0.0,1170100.0,1.0,214.0,1.0,38.0,0.031,1.61,0.03,1.516,0.03,1.57,0.039033333333333343,1.5946666666666667,0.03653333333333335,1.4709999999999999,0.03670000000000002,1.5425000000000002
SZMK,2,2,5.53,11.95,1.0,12.0,1.0,31.0,4.91,11.85,5.12,11.95,4.85,11.21,4.95,11.9,26900.0,1161500.0,1.0,214.0,1.0,38.0,5.356000000000001,11.61,4.98,10.9262,5.138,11.277000000000001,5.700466666666667,11.840700000000002,5.434666666666667,11.276700000000002,5.554333333333332,11.557500000000001
SPN.V,2,18,0.07,0.99,1.0,12.0,1.0,31.0,0.06,0.93,0.06,0.99,0.055,0.88,0.06,0.95,0.0,2259400.0,1.0,214.0,1.0,38.0,0.062,0.952,0.062,0.866,0.062,0.9099999999999999,0.0711666666666667,0.8200000000000002,0.07033333333333337,0.7596666666666665,0.0706666666666667,0.7906666666666666
WPP.L,2,5,119.0,1616.0,1.0,12.0,1.0,31.0,114.0,1609.0,117.0,1616.0,113.0,1591.0,115.0,1611.0,0.0,2.45161E7,1.0,214.0,1.0,38.0,115.4,1604.6,112.2876,1582.0,114.6,1595.0,109.78543333333333,1579.9679999999998,106.71563333333333,1553.2410000000002,108.85,1566.2
ZCNV.PA,3,11,22.58,128.1,1.0,12.0,1.0,31.0,21.02,128.0,21.33,128.1,21.02,128.0,21.33,128.1,0.0,39900.0,1.0,214.0,1.0,38.0,22.19,127.73999999999998,22.15,127.53999999999999,22.19,127.73999999999998,22.80966666666666,124.28200000000001,22.699333333333325,124.24866666666668,22.80966666666666,124.28200000000001
NOC,3,3,15.124976,176.830002,1.0,12.0,1.0,31.0,14.124979,175.850006,14.249981,176.830002,13.74997,174.339996,14.124979,175.619995,4600.0,2.84099E7,1.0,214.0,1.0,38.0,14.624975600000003,175.276001,14.1499748,173.02799980000003,14.299977799999999,174.5739992,15.774973766666665,171.84866833333336,15.316640033333334,169.3263331333333,15.520807133333335,170.61866609999998
MTX.DE,3,20,15.93,97.43,1.0,12.0,1.0,31.0,13.75,95.07,14.24,97.43,12.87,94.51,12.87,95.55,0.0,3034000.0,1.0,214.0,1.0,38.0,14.996,95.678,13.844,93.784,14.318000000000001,94.742,16.592,93.30033333333333,15.46,91.74800000000002,15.962,92.64333333333335
RTN1.SG,3,14,28.405,104.797,1.0,12.0,1.0,31.0,27.525,103.959,27.79,104.797,27.525,102.618,27.79,104.11,0.0,2600.0,1.0,214.0,1.0,38.0,28.078999999999997,103.76579999999998,27.883999999999997,101.808,27.999000000000002,102.8626,28.964333333333332,102.06423333333335,28.677500000000006,100.35293333333333,28.866333333333337,101.30203333333337
EAD.DE,3,20,7.5,66.1,1.0,12.0,1.0,31.0,6.56,65.54,7.0,66.1,6.39,65.26,6.62,65.74,0.0,6813500.0,1.0,214.0,1.0,38.0,7.212000000000001,65.796,6.63,64.13,6.912000000000001,65.314,7.978666666666666,63.431333333333335,7.429000000000001,61.76800000000001,7.772333333333335,62.73500000000001
QY6.SG,3,14,1.124,3.335,1.0,12.0,1.0,31.0,1.043,3.335,1.043,3.335,1.043,3.335,1.043,3.335,0.0,4000.0,1.0,214.0,1.0,38.0,1.081,3.3022,1.0564,3.2979999999999996,1.081,3.3022,1.1651333333333334,3.2408333333333337,1.1140333333333332,3.2355666666666667,1.1646,3.2384333333333335
NTH.BE,3,12,29.94,160.21,1.0,12.0,1.0,31.0,27.05,160.21,27.05,160.21,27.05,160.21,27.05,160.21,0.0,900.0,1.0,214.0,1.0,38.0,29.146000000000004,158.514,29.146000000000004,158.05800000000002,29.146000000000004,158.514,30.553333333333335,154.70766666666668,30.553333333333335,154.63166666666666,30.553333333333335,154.70766666666668
